,鄉鎮,年度,月份,旬,平均值,
桃園市,龍潭區,2015,5,2,3.2,3
桃園市,龍潭區,2015,5,1,3,99999
桃園市,龍潭區,2015,4,3,3,2.5
桃園市,龍潭區,2015,4,2,2.5,1.8
桃園市,龍潭區,2015,4,1,1.8,1.2
桃園市,龍潭區,2015,3,3,1.2,0.5
桃園市,龍潭區,2015,3,2,0.5,0.3
桃園市,龍潭區,2015,3,1,0.3,0
桃園市,龍潭區,2015,2,3,0,0.3
桃園市,龍潭區,2015,2,2,0.3,0
桃園市,龍潭區,2015,2,1,0,0
桃園市,龍潭區,2015,1,3,0,0
桃園市,龍潭區,2015,1,2,0,0.2
桃園市,龍潭區,2015,1,1,0.2,0.3
桃園市,龍潭區,2014,12,3,0.3,0
桃園市,龍潭區,2014,12,2,0,0
桃園市,龍潭區,2014,12,1,0,0
桃園市,龍潭區,2014,11,3,0,3.3
桃園市,龍潭區,2014,11,2,3.3,4
桃園市,龍潭區,2014,11,1,4,5.3
桃園市,龍潭區,2014,10,3,5.3,7.2
桃園市,龍潭區,2014,10,2,7.2,7.2
桃園市,龍潭區,2014,10,1,7.2,12
桃園市,龍潭區,2014,9,3,12,10.2
桃園市,龍潭區,2014,9,2,10.2,10
桃園市,龍潭區,2014,9,1,10,5.2
桃園市,龍潭區,2014,8,3,5.2,7.8
桃園市,龍潭區,2014,8,2,7.8,9.3
桃園市,龍潭區,2014,8,1,9.3,8.3
桃園市,龍潭區,2014,7,3,8.3,9.7
桃園市,龍潭區,2014,7,2,9.7,5
桃園市,龍潭區,2014,7,1,5,13.7
桃園市,龍潭區,2014,6,3,13.7,21
桃園市,龍潭區,2014,6,2,21,7.8
桃園市,龍潭區,2014,6,1,7.8,0
桃園市,龍潭區,2014,5,3,0,4.17
桃園市,龍潭區,2014,5,2,4.17,1
桃園市,龍潭區,2014,5,1,1,0.17
桃園市,龍潭區,2014,4,3,0.17,0.33
桃園市,龍潭區,2014,4,2,0.33,0.5
桃園市,龍潭區,2014,4,1,0.5,0.33
桃園市,龍潭區,2014,3,3,0.33,0.83
桃園市,龍潭區,2014,3,2,0.83,1.25
桃園市,龍潭區,2014,3,1,1.25,1.1
桃園市,龍潭區,2014,2,3,1.1,1.6
桃園市,龍潭區,2014,2,2,1.6,1.9
桃園市,龍潭區,2014,2,1,1.9,1.6
桃園市,龍潭區,2014,1,3,1.6,0
桃園市,龍潭區,2014,1,2,0,0.2
桃園市,龍潭區,2014,1,1,0.2,0
桃園市,龍潭區,2013,12,3,0,0.8
桃園市,龍潭區,2013,12,2,0.8,2.2
桃園市,龍潭區,2013,12,1,2.2,2.5
桃園市,龍潭區,2013,11,3,2.5,5.5
桃園市,龍潭區,2013,11,2,5.5,0
桃園市,龍潭區,2013,11,1,0,0
桃園市,龍潭區,2013,10,3,0,11.17
桃園市,龍潭區,2013,10,2,11.17,10.67
桃園市,龍潭區,2013,10,1,10.67,9.83
桃園市,龍潭區,2013,9,3,9.83,10.17
桃園市,龍潭區,2013,9,2,10.17,7.67
桃園市,龍潭區,2013,9,1,7.67,5.33
桃園市,龍潭區,2013,8,3,5.33,99999
桃園市,龍潭區,2013,8,1,6.8,6.7
桃園市,龍潭區,2013,7,3,6.7,4
桃園市,龍潭區,2013,7,2,4,3.8
桃園市,龍潭區,2013,7,1,3.8,6
桃園市,龍潭區,2013,6,3,6,7.3
桃園市,龍潭區,2013,6,2,7.3,99999
桃園市,龍潭區,2013,5,3,2.3,7.3
桃園市,龍潭區,2013,5,2,7.3,6.3
桃園市,龍潭區,2013,5,1,6.3,3.5
桃園市,龍潭區,2013,4,3,3.5,2.8
桃園市,龍潭區,2013,4,2,2.8,0.8
桃園市,龍潭區,2013,4,1,0.8,3
桃園市,龍潭區,2013,3,3,3,2.7
桃園市,龍潭區,2013,3,2,2.7,1.8
桃園市,龍潭區,2013,3,1,1.8,1.7
桃園市,龍潭區,2013,2,3,1.7,1
桃園市,龍潭區,2013,2,2,1,1.8
桃園市,龍潭區,2013,2,1,1.8,0.5
桃園市,龍潭區,2013,1,3,0.5,0.8
桃園市,龍潭區,2013,1,2,0.8,0.5
桃園市,龍潭區,2013,1,1,0.5,99999
高雄市,大社區,2016,5,3,16.67,20.89
高雄市,大社區,2016,5,2,20.89,20.56
高雄市,大社區,2016,5,1,20.56,24.67
高雄市,大社區,2016,4,3,24.67,17.56
高雄市,大社區,2016,4,2,17.56,17.78
高雄市,大社區,2016,4,1,17.78,16.7
高雄市,大社區,2016,3,3,16.7,12.6
高雄市,大社區,2016,3,2,12.6,14.3
高雄市,大社區,2016,3,1,14.3,13.1
高雄市,大社區,2016,2,3,13.1,19.4
高雄市,大社區,2016,2,2,19.4,22.6
高雄市,大社區,2016,2,1,22.6,18.7
高雄市,大社區,2016,1,3,18.7,31.1
高雄市,大社區,2016,1,2,31.1,28.11111111
高雄市,大社區,2016,1,1,28.11111111,24
高雄市,大社區,2015,12,3,24,32.77777778
高雄市,大社區,2015,12,2,32.77777778,41.55555556
高雄市,大社區,2015,12,1,41.55555556,38.4
高雄市,大社區,2015,11,3,38.4,39.9
高雄市,大社區,2015,11,2,39.9,37.2
高雄市,大社區,2015,11,1,37.2,37.8
高雄市,大社區,2015,10,3,37.8,15.9
高雄市,大社區,2015,10,2,15.9,12.2
高雄市,大社區,2015,10,1,12.2,37.4
高雄市,大社區,2015,9,3,37.4,32.8
高雄市,大社區,2015,9,2,32.8,29
高雄市,大社區,2015,9,1,29,41
高雄市,大社區,2015,8,3,41,50.9
高雄市,大社區,2015,8,2,50.9,48.7
高雄市,大社區,2015,8,1,48.7,39
高雄市,大社區,2015,7,3,39,36.7
高雄市,大社區,2015,7,2,36.7,43.7
高雄市,大社區,2015,7,1,43.7,99999
高雄市,大社區,2015,6,2,28,27.3
高雄市,大社區,2015,6,1,27.3,27.2
高雄市,大社區,2015,5,3,27.2,34.6
高雄市,大社區,2015,5,2,34.6,36.7
高雄市,大社區,2015,5,1,36.7,27.3
高雄市,大社區,2015,4,3,27.3,15.8
高雄市,大社區,2015,4,2,15.8,36.4
高雄市,大社區,2015,4,1,36.4,32.9
高雄市,大社區,2015,3,3,32.9,29
高雄市,大社區,2015,3,2,29,23.6
高雄市,大社區,2015,3,1,23.6,27.3
高雄市,大社區,2015,2,3,27.3,27.3
高雄市,大社區,2015,2,2,27.3,31.6
高雄市,大社區,2015,2,1,31.6,40.4
高雄市,大社區,2015,1,3,40.4,35.6
高雄市,大社區,2015,1,2,35.6,44.6
高雄市,大社區,2015,1,1,44.6,38.4
高雄市,大社區,2014,12,3,38.4,0
高雄市,大社區,2014,12,2,0,0
高雄市,大社區,2014,12,1,0,0
高雄市,大社區,2014,11,3,0,54.2
高雄市,大社區,2014,11,2,54.2,17.8
高雄市,大社區,2014,11,1,17.8,51.1
高雄市,大社區,2014,10,3,51.1,54.3
高雄市,大社區,2014,10,2,54.3,46.7
高雄市,大社區,2014,10,1,46.7,33.1
高雄市,大社區,2014,9,3,33.1,35.6
高雄市,大社區,2014,9,2,35.6,41.2
高雄市,大社區,2014,9,1,41.2,34.2
高雄市,大社區,2014,8,3,34.2,0
高雄市,大社區,2014,8,2,0,36.2
高雄市,大社區,2014,8,1,36.2,45.9
高雄市,大社區,2014,7,3,45.9,49.7
高雄市,大社區,2014,7,2,49.7,44.1
高雄市,大社區,2014,7,1,44.1,0
高雄市,大社區,2014,6,3,0,39.7
高雄市,大社區,2014,6,2,39.7,42
高雄市,大社區,2014,6,1,42,0
高雄市,大社區,2014,5,3,0,50.56
高雄市,大社區,2014,5,2,50.56,43.56
高雄市,大社區,2014,5,1,43.56,27.89
高雄市,大社區,2014,4,3,27.89,31.67
高雄市,大社區,2014,4,2,31.67,25.22
高雄市,大社區,2014,4,1,25.22,17
高雄市,大社區,2014,3,3,17,14.78
高雄市,大社區,2014,3,2,14.78,10.89
高雄市,大社區,2014,3,1,10.89,22.8
高雄市,大社區,2014,2,3,22.8,25.3
高雄市,大社區,2014,2,2,25.3,34.4
高雄市,大社區,2014,2,1,34.4,31.4
高雄市,大社區,2014,1,3,31.4,38.3
高雄市,大社區,2014,1,2,38.3,38.8
高雄市,大社區,2014,1,1,38.8,48.6
高雄市,大社區,2013,12,3,48.6,33.8
高雄市,大社區,2013,12,2,33.8,53.9
高雄市,大社區,2013,12,1,53.9,50
高雄市,大社區,2013,11,3,50,40.9
高雄市,大社區,2013,11,2,40.9,42.6
高雄市,大社區,2013,11,1,42.6,32.6
高雄市,大社區,2013,10,3,32.6,46.33
高雄市,大社區,2013,10,2,46.33,44.22
高雄市,大社區,2013,10,1,44.22,46.56
高雄市,大社區,2013,9,3,46.56,36.11
高雄市,大社區,2013,9,2,36.11,54.44
高雄市,大社區,2013,9,1,54.44,31.11
高雄市,大社區,2013,8,3,31.11,99999
高雄市,大社區,2013,8,1,31.4,18.4
高雄市,大社區,2013,7,3,18.4,39.4
高雄市,大社區,2013,7,2,39.4,35.3
高雄市,大社區,2013,7,1,35.3,26.2
高雄市,大社區,2013,6,3,26.2,29.6
高雄市,大社區,2013,6,2,29.6,99999
高雄市,大社區,2013,5,3,28.1,30
高雄市,大社區,2013,5,2,30,34
高雄市,大社區,2013,5,1,34,38.3
高雄市,大社區,2013,4,3,38.3,62.6
高雄市,大社區,2013,4,2,62.6,45.4
高雄市,大社區,2013,4,1,45.4,51.7
高雄市,大社區,2013,3,3,51.7,37.2
高雄市,大社區,2013,3,2,37.2,35.6
高雄市,大社區,2013,3,1,35.6,30.9
高雄市,大社區,2013,2,3,30.9,35.4
高雄市,大社區,2013,2,2,35.4,41
高雄市,大社區,2013,2,1,41,43.7
高雄市,大社區,2013,1,3,43.7,40.8
高雄市,大社區,2013,1,2,40.8,47.1
高雄市,大社區,2013,1,1,47.1,99999
高雄市,六龜區,2016,5,3,57.67,54.11
高雄市,六龜區,2016,5,2,54.11,58.22
高雄市,六龜區,2016,5,1,58.22,53.78
高雄市,六龜區,2016,4,3,53.78,55.56
高雄市,六龜區,2016,4,2,55.56,53.78
高雄市,六龜區,2016,4,1,53.78,45.2
高雄市,六龜區,2016,3,3,45.2,64.8
高雄市,六龜區,2016,3,2,64.8,65
高雄市,六龜區,2016,3,1,65,66.4
高雄市,六龜區,2016,2,3,66.4,57.2
高雄市,六龜區,2016,2,2,57.2,51.2
高雄市,六龜區,2016,2,1,51.2,50.1
高雄市,六龜區,2016,1,3,50.1,50.2
高雄市,六龜區,2016,1,2,50.2,44.44444444
高雄市,六龜區,2016,1,1,44.44444444,9.888888889
高雄市,六龜區,2015,12,3,9.888888889,14.77777778
高雄市,六龜區,2015,12,2,14.77777778,41.66666667
高雄市,六龜區,2015,12,1,41.66666667,55.2
高雄市,六龜區,2015,11,3,55.2,53.2
高雄市,六龜區,2015,11,2,53.2,48.9
高雄市,六龜區,2015,11,1,48.9,51.2
高雄市,六龜區,2015,10,3,51.2,51.7
高雄市,六龜區,2015,10,2,51.7,52.6
高雄市,六龜區,2015,10,1,52.6,50.1
高雄市,六龜區,2015,9,3,50.1,49.7
高雄市,六龜區,2015,9,2,49.7,42
高雄市,六龜區,2015,9,1,42,59.4
高雄市,六龜區,2015,8,3,59.4,67.6
高雄市,六龜區,2015,8,2,67.6,62.2
高雄市,六龜區,2015,8,1,62.2,63.6
高雄市,六龜區,2015,7,3,63.6,64.3
高雄市,六龜區,2015,7,2,64.3,63.8
高雄市,六龜區,2015,7,1,63.8,99999
高雄市,六龜區,2015,6,2,58,54.6
高雄市,六龜區,2015,6,1,54.6,63.7
高雄市,六龜區,2015,5,3,63.7,56
高雄市,六龜區,2015,5,2,56,56.2
高雄市,六龜區,2015,5,1,56.2,61.4
高雄市,六龜區,2015,4,3,61.4,46.3
高雄市,六龜區,2015,4,2,46.3,54.7
高雄市,六龜區,2015,4,1,54.7,53.3
高雄市,六龜區,2015,3,3,53.3,51.7
高雄市,六龜區,2015,3,2,51.7,41
高雄市,六龜區,2015,3,1,41,67.1
高雄市,六龜區,2015,2,3,67.1,56.9
高雄市,六龜區,2015,2,2,56.9,64.4
高雄市,六龜區,2015,2,1,64.4,67
高雄市,六龜區,2015,1,3,67,37.4
高雄市,六龜區,2015,1,2,37.4,75
高雄市,六龜區,2015,1,1,75,99999
高雄市,六龜區,2014,12,1,0,99999
高雄市,六龜區,2014,11,2,49.2,99999
高雄市,六龜區,2014,10,1,55,60.6
高雄市,六龜區,2014,9,3,60.6,61.8
高雄市,六龜區,2014,9,2,61.8,54.2
高雄市,六龜區,2014,9,1,54.2,76.9
高雄市,六龜區,2014,8,3,76.9,0
高雄市,六龜區,2014,8,2,0,53.8
高雄市,六龜區,2014,8,1,53.8,67.4
高雄市,六龜區,2014,7,3,67.4,99999
高雄市,六龜區,2014,7,1,61.7,99999
高雄市,六龜區,2014,6,2,0,68.8
高雄市,六龜區,2014,6,1,68.8,0
高雄市,六龜區,2014,5,3,0,50.56
高雄市,六龜區,2014,5,2,50.56,56.89
高雄市,六龜區,2014,5,1,56.89,99999
高雄市,六龜區,2014,4,2,55.56,99999
高雄市,六龜區,2014,3,3,53.44,63.78
高雄市,六龜區,2014,3,2,63.78,63.33
高雄市,六龜區,2014,3,1,63.33,67.9
高雄市,六龜區,2014,2,3,67.9,55.3
高雄市,六龜區,2014,2,2,55.3,57.2
高雄市,六龜區,2014,2,1,57.2,65.1
高雄市,六龜區,2014,1,3,65.1,59.4
高雄市,六龜區,2014,1,2,59.4,99999
高雄市,六龜區,2013,12,3,59.6,58.9
高雄市,六龜區,2013,12,2,58.9,74.6
高雄市,六龜區,2013,12,1,74.6,65.9
高雄市,六龜區,2013,11,3,65.9,57.2
高雄市,六龜區,2013,11,2,57.2,99999
高雄市,六龜區,2013,8,3,52.67,99999
高雄市,六龜區,2013,8,1,83.2,108.8
高雄市,六龜區,2013,7,3,108.8,104.9
高雄市,六龜區,2013,7,2,104.9,105.7
高雄市,六龜區,2013,7,1,105.7,87
高雄市,六龜區,2013,6,3,87,66.7
高雄市,六龜區,2013,6,2,66.7,99999
高雄市,六龜區,2013,5,3,57.6,61
高雄市,六龜區,2013,5,2,61,53.6
高雄市,六龜區,2013,5,1,53.6,17
高雄市,六龜區,2013,4,3,17,14.4
高雄市,六龜區,2013,4,2,14.4,11.8
高雄市,六龜區,2013,4,1,11.8,8.4
高雄市,六龜區,2013,3,3,8.4,8.9
高雄市,六龜區,2013,3,2,8.9,7.2
高雄市,六龜區,2013,3,1,7.2,7.7
高雄市,六龜區,2013,2,3,7.7,7.2
高雄市,六龜區,2013,2,2,7.2,5.4
高雄市,六龜區,2013,2,1,5.4,4.9
高雄市,六龜區,2013,1,3,4.9,7.3
高雄市,六龜區,2013,1,2,7.3,7
高雄市,六龜區,2013,1,1,7,99999
高雄市,田寮區,2016,5,3,93.5,45.13
高雄市,田寮區,2016,5,2,45.13,78.67
高雄市,田寮區,2016,5,1,78.67,85.22
高雄市,田寮區,2016,4,3,85.22,114.22
高雄市,田寮區,2016,4,2,114.22,62.11
高雄市,田寮區,2016,4,1,62.11,102
高雄市,田寮區,2016,3,3,102,54.9
高雄市,田寮區,2016,3,2,54.9,0
高雄市,田寮區,2016,3,1,0,0
高雄市,田寮區,2016,2,3,0,28.6
高雄市,田寮區,2016,2,2,28.6,41.4
高雄市,田寮區,2016,2,1,41.4,28.6
高雄市,田寮區,2016,1,3,28.6,26.4
高雄市,田寮區,2016,1,2,26.4,25
高雄市,田寮區,2016,1,1,25,243.7777778
高雄市,田寮區,2015,12,3,243.7777778,240.2222222
高雄市,田寮區,2015,12,2,240.2222222,50.22222222
高雄市,田寮區,2015,12,1,50.22222222,102.8
高雄市,田寮區,2015,11,3,102.8,186.1
高雄市,田寮區,2015,11,2,186.1,161.9
高雄市,田寮區,2015,11,1,161.9,137.4
高雄市,田寮區,2015,10,3,137.4,174.9
高雄市,田寮區,2015,10,2,174.9,168.6
高雄市,田寮區,2015,10,1,168.6,190.6
高雄市,田寮區,2015,9,3,190.6,189.4
高雄市,田寮區,2015,9,2,189.4,184.2
高雄市,田寮區,2015,9,1,184.2,377.4
高雄市,田寮區,2015,8,3,377.4,508.8
高雄市,田寮區,2015,8,2,508.8,366.7
高雄市,田寮區,2015,8,1,366.7,269.7
高雄市,田寮區,2015,7,3,269.7,205.6
高雄市,田寮區,2015,7,2,205.6,132.8
高雄市,田寮區,2015,7,1,132.8,99999
高雄市,田寮區,2015,6,2,177,281.7
高雄市,田寮區,2015,6,1,281.7,331.9
高雄市,田寮區,2015,5,3,331.9,449.3
高雄市,田寮區,2015,5,2,449.3,43
高雄市,田寮區,2015,5,1,43,69.4
高雄市,田寮區,2015,4,3,69.4,25.2
高雄市,田寮區,2015,4,2,25.2,77.8
高雄市,田寮區,2015,4,1,77.8,73.4
高雄市,田寮區,2015,3,3,73.4,56.9
高雄市,田寮區,2015,3,2,56.9,29.6
高雄市,田寮區,2015,3,1,29.6,36.9
高雄市,田寮區,2015,2,3,36.9,37
高雄市,田寮區,2015,2,2,37,15.1
高雄市,田寮區,2015,2,1,15.1,13
高雄市,田寮區,2015,1,3,13,14.1
高雄市,田寮區,2015,1,2,14.1,27.2
高雄市,田寮區,2015,1,1,27.2,34.2
高雄市,田寮區,2014,12,3,34.2,0
高雄市,田寮區,2014,12,2,0,0
高雄市,田寮區,2014,12,1,0,0
高雄市,田寮區,2014,11,3,0,70
高雄市,田寮區,2014,11,2,70,64.9
高雄市,田寮區,2014,11,1,64.9,67
高雄市,田寮區,2014,10,3,67,85
高雄市,田寮區,2014,10,2,85,88.9
高雄市,田寮區,2014,10,1,88.9,93.3
高雄市,田寮區,2014,9,3,93.3,100
高雄市,田寮區,2014,9,2,100,98.9
高雄市,田寮區,2014,9,1,98.9,84.3
高雄市,田寮區,2014,8,3,84.3,0
高雄市,田寮區,2014,8,2,0,98.9
高雄市,田寮區,2014,8,1,98.9,101.1
高雄市,田寮區,2014,7,3,101.1,103.3
高雄市,田寮區,2014,7,2,103.3,101.1
高雄市,田寮區,2014,7,1,101.1,0
高雄市,田寮區,2014,6,3,0,113.9
高雄市,田寮區,2014,6,2,113.9,98.9
高雄市,田寮區,2014,6,1,98.9,99999
高雄市,田寮區,2014,5,2,162.22,99999
高雄市,田寮區,2014,4,3,95,88.89
高雄市,田寮區,2014,4,2,88.89,99999
高雄市,田寮區,2014,3,3,88.33,99999
高雄市,田寮區,2014,3,1,75,83.3
高雄市,田寮區,2014,2,3,83.3,99999
高雄市,田寮區,2014,2,1,73.3,64.4
高雄市,田寮區,2014,1,3,64.4,62.2
高雄市,田寮區,2014,1,2,62.2,54.4
高雄市,田寮區,2014,1,1,54.4,56.7
高雄市,田寮區,2013,12,3,56.7,62.8
高雄市,田寮區,2013,12,2,62.8,99999
高雄市,田寮區,2013,11,3,74.4,67.2
高雄市,田寮區,2013,11,2,67.2,65.6
高雄市,田寮區,2013,11,1,65.6,64.4
高雄市,田寮區,2013,10,3,64.4,58.89
高雄市,田寮區,2013,10,2,58.89,53.33
高雄市,田寮區,2013,10,1,53.33,45.56
高雄市,田寮區,2013,9,3,45.56,46.11
高雄市,田寮區,2013,9,2,46.11,47.22
高雄市,田寮區,2013,9,1,47.22,60.56
高雄市,田寮區,2013,8,3,60.56,99999
高雄市,田寮區,2013,8,1,65,73.9
高雄市,田寮區,2013,7,3,73.9,99999
高雄市,田寮區,2013,7,1,64.4,60.6
高雄市,田寮區,2013,6,3,60.6,60
高雄市,田寮區,2013,6,2,60,99999
高雄市,田寮區,2013,5,3,60,58.3
高雄市,田寮區,2013,5,2,58.3,67.8
高雄市,田寮區,2013,5,1,67.8,83.3
高雄市,田寮區,2013,4,3,83.3,77.2
高雄市,田寮區,2013,4,2,77.2,81.7
高雄市,田寮區,2013,4,1,81.7,92.8
高雄市,田寮區,2013,3,3,92.8,82.8
高雄市,田寮區,2013,3,2,82.8,70.6
高雄市,田寮區,2013,3,1,70.6,73.3
高雄市,田寮區,2013,2,3,73.3,76.7
高雄市,田寮區,2013,2,2,76.7,68.3
高雄市,田寮區,2013,2,1,68.3,69.4
高雄市,田寮區,2013,1,3,69.4,75.6
高雄市,田寮區,2013,1,2,75.6,77.2
高雄市,田寮區,2013,1,1,77.2,99999
高雄市,杉林區,2016,5,3,98.44,74.33
高雄市,杉林區,2016,5,2,74.33,48.78
高雄市,杉林區,2016,5,1,48.78,29.22
高雄市,杉林區,2016,4,3,29.22,16
高雄市,杉林區,2016,4,2,16,8.33
高雄市,杉林區,2016,4,1,8.33,16.8
高雄市,杉林區,2016,3,3,16.8,31.6
高雄市,杉林區,2016,3,2,31.6,66.9
高雄市,杉林區,2016,3,1,66.9,11.4
高雄市,杉林區,2016,2,3,11.4,43.4
高雄市,杉林區,2016,2,2,43.4,17.4
高雄市,杉林區,2016,2,1,17.4,14.1
高雄市,杉林區,2016,1,3,14.1,24.4
高雄市,杉林區,2016,1,2,24.4,30.66666667
高雄市,杉林區,2016,1,1,30.66666667,31.11111111
高雄市,杉林區,2015,12,3,31.11111111,22
高雄市,杉林區,2015,12,2,22,40.66666667
高雄市,杉林區,2015,12,1,40.66666667,61.3
高雄市,杉林區,2015,11,3,61.3,45.7
高雄市,杉林區,2015,11,2,45.7,45.3
高雄市,杉林區,2015,11,1,45.3,159.3
高雄市,杉林區,2015,10,3,159.3,67.7
高雄市,杉林區,2015,10,2,67.7,44.7
高雄市,杉林區,2015,10,1,44.7,53.1
高雄市,杉林區,2015,9,3,53.1,62.6
高雄市,杉林區,2015,9,2,62.6,184
高雄市,杉林區,2015,9,1,184,257.7
高雄市,杉林區,2015,8,3,257.7,135.8
高雄市,杉林區,2015,8,2,135.8,49.7
高雄市,杉林區,2015,8,1,49.7,110.3
高雄市,杉林區,2015,7,3,110.3,122.4
高雄市,杉林區,2015,7,2,122.4,113.3
高雄市,杉林區,2015,7,1,113.3,99999
高雄市,杉林區,2015,6,2,322.2,207.7
高雄市,杉林區,2015,6,1,207.7,157.4
高雄市,杉林區,2015,5,3,157.4,71.1
高雄市,杉林區,2015,5,2,71.1,95
高雄市,杉林區,2015,5,1,95,67.9
高雄市,杉林區,2015,4,3,67.9,64.3
高雄市,杉林區,2015,4,2,64.3,27.3
高雄市,杉林區,2015,4,1,27.3,44.2
高雄市,杉林區,2015,3,3,44.2,19.6
高雄市,杉林區,2015,3,2,19.6,23
高雄市,杉林區,2015,3,1,23,29.2
高雄市,杉林區,2015,2,3,29.2,4
高雄市,杉林區,2015,2,2,4,13.1
高雄市,杉林區,2015,2,1,13.1,8.6
高雄市,杉林區,2015,1,3,8.6,35.1
高雄市,杉林區,2015,1,2,35.1,15
高雄市,杉林區,2015,1,1,15,33.8
高雄市,杉林區,2014,12,3,33.8,0
高雄市,杉林區,2014,12,2,0,0
高雄市,杉林區,2014,12,1,0,0
高雄市,杉林區,2014,11,3,0,35.8
高雄市,杉林區,2014,11,2,35.8,76.2
高雄市,杉林區,2014,11,1,76.2,49.8
高雄市,杉林區,2014,10,3,49.8,54.8
高雄市,杉林區,2014,10,2,54.8,45.7
高雄市,杉林區,2014,10,1,45.7,72.3
高雄市,杉林區,2014,9,3,72.3,131.3
高雄市,杉林區,2014,9,2,131.3,129.4
高雄市,杉林區,2014,9,1,129.4,127.1
高雄市,杉林區,2014,8,3,127.1,0
高雄市,杉林區,2014,8,2,0,185.6
高雄市,杉林區,2014,8,1,185.6,244.4
高雄市,杉林區,2014,7,3,244.4,285.9
高雄市,杉林區,2014,7,2,285.9,234.9
高雄市,杉林區,2014,7,1,234.9,0
高雄市,杉林區,2014,6,3,0,321
高雄市,杉林區,2014,6,2,321,419.4
高雄市,杉林區,2014,6,1,419.4,0
高雄市,杉林區,2014,5,3,0,86.22
高雄市,杉林區,2014,5,2,86.22,28.33
高雄市,杉林區,2014,5,1,28.33,28.33
高雄市,杉林區,2014,4,3,28.33,28
高雄市,杉林區,2014,4,2,28,37.89
高雄市,杉林區,2014,4,1,37.89,27.56
高雄市,杉林區,2014,3,3,27.56,12.56
高雄市,杉林區,2014,3,2,12.56,23.11
高雄市,杉林區,2014,3,1,23.11,18.2
高雄市,杉林區,2014,2,3,18.2,12.1
高雄市,杉林區,2014,2,2,12.1,29.8
高雄市,杉林區,2014,2,1,29.8,5.4
高雄市,杉林區,2014,1,3,5.4,32.6
高雄市,杉林區,2014,1,2,32.6,41.7
高雄市,杉林區,2014,1,1,41.7,10
高雄市,杉林區,2013,12,3,10,25.6
高雄市,杉林區,2013,12,2,25.6,19.9
高雄市,杉林區,2013,12,1,19.9,35.3
高雄市,杉林區,2013,11,3,35.3,55.9
高雄市,杉林區,2013,11,2,55.9,140.2
高雄市,杉林區,2013,11,1,140.2,182.8
高雄市,杉林區,2013,10,3,182.8,138.22
高雄市,杉林區,2013,10,2,138.22,58.11
高雄市,杉林區,2013,10,1,58.11,68.33
高雄市,杉林區,2013,9,3,68.33,84.33
高雄市,杉林區,2013,9,2,84.33,125.22
高雄市,杉林區,2013,9,1,125.22,175.67
高雄市,杉林區,2013,8,3,175.67,99999
高雄市,杉林區,2013,8,1,217.4,203.7
高雄市,杉林區,2013,7,3,203.7,427.4
高雄市,杉林區,2013,7,2,427.4,255.2
高雄市,杉林區,2013,7,1,255.2,150.6
高雄市,杉林區,2013,6,3,150.6,94.3
高雄市,杉林區,2013,6,2,94.3,99999
高雄市,杉林區,2013,5,3,77.1,47
高雄市,杉林區,2013,5,2,47,86.3
高雄市,杉林區,2013,5,1,86.3,9
高雄市,杉林區,2013,4,3,9,99999
高雄市,杉林區,2013,3,2,24.4,19.6
高雄市,杉林區,2013,3,1,19.6,18.1
高雄市,杉林區,2013,1,3,18.1,99999
高雄市,阿蓮區,2016,5,3,191.11,189.33
高雄市,阿蓮區,2016,5,2,189.33,153.44
高雄市,阿蓮區,2016,5,1,153.44,176.44
高雄市,阿蓮區,2016,4,3,176.44,123.67
高雄市,阿蓮區,2016,4,2,123.67,51.67
高雄市,阿蓮區,2016,4,1,51.67,58
高雄市,阿蓮區,2016,3,3,58,51.1
高雄市,阿蓮區,2016,3,2,51.1,38.3
高雄市,阿蓮區,2016,3,1,38.3,42
高雄市,阿蓮區,2016,2,3,42,78.1
高雄市,阿蓮區,2016,2,2,78.1,46.4
高雄市,阿蓮區,2016,2,1,46.4,74.7
高雄市,阿蓮區,2016,1,3,74.7,97.8
高雄市,阿蓮區,2016,1,2,97.8,184.8888889
高雄市,阿蓮區,2016,1,1,184.8888889,202
高雄市,阿蓮區,2015,12,3,202,42.33333333
高雄市,阿蓮區,2015,12,2,42.33333333,267.2222222
高雄市,阿蓮區,2015,12,1,267.2222222,371.3
高雄市,阿蓮區,2015,11,3,371.3,246.8
高雄市,阿蓮區,2015,11,2,246.8,305.2
高雄市,阿蓮區,2015,11,1,305.2,284.4
高雄市,阿蓮區,2015,10,3,284.4,316.8
高雄市,阿蓮區,2015,10,2,316.8,459
高雄市,阿蓮區,2015,10,1,459,367.9
高雄市,阿蓮區,2015,9,3,367.9,417.4
高雄市,阿蓮區,2015,9,2,417.4,283.2
高雄市,阿蓮區,2015,9,1,283.2,316.6
高雄市,阿蓮區,2015,8,3,316.6,421.2
高雄市,阿蓮區,2015,8,2,421.2,395.2
高雄市,阿蓮區,2015,8,1,395.2,350.8
高雄市,阿蓮區,2015,7,3,350.8,359.3
高雄市,阿蓮區,2015,7,2,359.3,375.6
高雄市,阿蓮區,2015,7,1,375.6,99999
高雄市,阿蓮區,2015,6,2,313.7,295.2
高雄市,阿蓮區,2015,6,1,295.2,423
高雄市,阿蓮區,2015,5,3,423,288.3
高雄市,阿蓮區,2015,5,2,288.3,236
高雄市,阿蓮區,2015,5,1,236,217.7
高雄市,阿蓮區,2015,4,3,217.7,195.8
高雄市,阿蓮區,2015,4,2,195.8,119.8
高雄市,阿蓮區,2015,4,1,119.8,98.1
